plan_id,dem_seats,rep_seats,dem_vote_share,rep_vote_share,dem_seat_share,proportionality_gap
819,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
820,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
821,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
822,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
823,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
824,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
825,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
826,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
827,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
828,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
829,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
830,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
831,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
832,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
833,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
834,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
835,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
836,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
837,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
838,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
839,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
840,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
841,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
842,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
843,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
844,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
845,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
846,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
847,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
848,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
849,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
850,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
851,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
852,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
