plan_id,total_dem_seats,total_rep_seats,dem_vote_share,rep_vote_share,seat_share_dem,proportionality_gap
195,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
196,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
197,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
198,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
199,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
200,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
201,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
202,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
203,8,6,0.4836618513336482,0.5163381486663517,0.5714285714285714,0.0877667200949232
204,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
205,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
206,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
207,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
208,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
209,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
210,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
211,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
212,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
213,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
214,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
215,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
216,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
217,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
218,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
219,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
220,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
221,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
222,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
223,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
224,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
225,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
226,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
227,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
228,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
229,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
230,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
231,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
232,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
233,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
234,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
235,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
236,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
237,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
238,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
239,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
240,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
241,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
242,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
243,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
244,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
245,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
246,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
